payment_id,order_id,payment_date,payment_method,payment_status,amount_paid,transaction_id
PAY01073,ORD01073,20-05-2025,COD,Success,0,9971c832-6b32-49f9-9ae4-fb98524e651f
PAY01074,ORD01074,20-07-2024,Net Banking,Pending,20885.52,c4852c4d-8906-44ad-89e6-5734dbf4430a
PAY01075,ORD01075,30-10-2024,UPI,Success,17732.33,8ca0dba2-6c32-472c-962c-131b7bdbb0a7
PAY01076,ORD01076,13-03-2025,Net Banking,Failed,0,51054dca-93df-46a0-bfe3-9dddd550a2e8
PAY01077,ORD01077,21-03-2025,Credit Card,Failed,30687.33,5bd4f490-efcc-45fb-bfbd-93ff6c9e6309
PAY01078,ORD01078,14-01-2025,Credit Card,Failed,0,65f3e61b-58c7-41ea-927f-2c6f1f876a85
PAY01079,ORD01079,04-10-2024,Net Banking,Success,23095.37,2c989535-ac75-428c-a97a-726f33f54491
PAY01080,ORD01080,04-12-2024,Net Banking,Pending,73595.24,55ed5f69-38c3-4e03-bda3-153f9f4f4049
PAY01081,ORD01081,27-09-2024,COD,Pending,35869.17,9b810ed9-dfde-4367-8c39-c148ae19e8d9
PAY01082,ORD01082,04-03-2025,UPI,Failed,33766.81,761484e0-94f1-4137-b955-a168938696d8
PAY01083,ORD01083,05-10-2024,Net Banking,Success,42780.19,01fd39ad-d6cb-4c8a-b3dd-ed1b55cb9681
PAY01084,ORD01084,21-12-2024,UPI,Failed,38867.02,b8335ac1-b707-4887-8692-9120614d6ba1
PAY01085,ORD01085,24-05-2025,Net Banking,Pending,0,0b8acf4a-2351-4fa9-b525-66b1314c4fda
PAY01086,ORD01086,19-12-2024,COD,Success,7974.75,961666e5-4282-4f6d-b869-4893b07630ac
PAY01087,ORD01087,06-10-2024,COD,Failed,0,53d446bf-5abd-452f-afb0-43736393ba7b
PAY01088,ORD01088,05-11-2024,Net Banking,Success,31514.49,06343158-30b3-484b-b61c-0c344cf7b2af
PAY01089,ORD01089,31-01-2025,COD,Pending,50860.01,cd7ce791-fe7a-46a7-8c9a-961680cbc439
PAY01090,ORD01090,23-12-2024,COD,Failed,12826.07,0c57bb26-729e-4296-b5d3-48b3aa9b128f
PAY01091,ORD01091,08-05-2025,UPI,Pending,7152.7,9d54f4f8-fb6a-4423-ac4d-f13a2484496c
PAY01092,ORD01092,30-10-2024,UPI,Pending,13201.52,e99ae0cd-2a00-46cc-a00b-dabe04c940da
PAY01093,ORD01093,24-06-2024,COD,Failed,0,64c68697-6e92-420a-9f29-6a9d5e83af36
PAY01094,ORD01094,16-06-2025,COD,Failed,31553.82,2b0917d3-f56d-458d-935a-52ea3cd1e62f
PAY01095,ORD01095,21-11-2024,Net Banking,Pending,0,91b9304d-2f72-4cbc-8186-f58dcf7b84b5
PAY01096,ORD01096,13-04-2025,Net Banking,Failed,18545.06,e43d73cd-9eda-4f91-a761-7ba6de16f230
PAY01097,ORD01097,25-06-2024,Net Banking,Success,0,db83ba17-d88b-4559-8311-b10697f5720a
PAY01098,ORD01098,04-02-2025,Credit Card,Pending,0,c75d4bde-e5e2-4cb9-bc30-a3abb76e51c7
PAY01099,ORD01099,29-08-2024,Net Banking,Success,0,6226acb8-8e69-4b01-8a50-4f8c69cbcc64
PAY01100,ORD01100,01-06-2025,COD,Failed,23473.51,af37de8b-2c77-4d54-bb2d-08b22ee13715
PAY01101,ORD01101,10-10-2024,Credit Card,Failed,24348.74,699f6c83-b049-4c91-b9b1-92a0c62892f3
PAY01102,ORD01102,16-07-2024,COD,Pending,14475.49,d8c5780b-6d44-4f45-be32-286ecca04256
PAY01103,ORD01103,19-09-2024,Net Banking,Success,23408.58,e79cacef-60be-4e28-aa2b-ccef8f03950d
PAY01104,ORD01104,24-02-2025,COD,Pending,6793.56,456666ac-df2f-4a28-a47f-90140287c4ff
PAY01105,ORD01105,30-01-2025,UPI,Failed,0,f7c58e55-2db8-4ddc-a00e-62ccfe328601
PAY01106,ORD01106,30-07-2024,Net Banking,Pending,0,da251aa2-b977-48b2-b227-4a29f7093ac0
PAY01107,ORD01107,14-03-2025,UPI,Failed,5482.76,f4e9c39c-eeda-4ed3-967a-fb8d2f2cc427
PAY01108,ORD01108,17-10-2024,Net Banking,Failed,31985.29,54799bfc-09e4-4774-b0a7-f6098359ba4b
PAY01109,ORD01109,14-03-2025,UPI,Pending,27534.96,a62847f6-ecdd-47b5-b4ca-9fe00bf786bc
PAY01110,ORD01110,17-07-2024,Credit Card,Pending,67379.89,d9e39682-9e9b-4369-b691-58cf5b12137e
PAY01111,ORD01111,21-12-2024,COD,Success,63329.07,ccdc199f-2452-4644-a74c-809820e1ad82
PAY01112,ORD01112,26-12-2024,Net Banking,Success,16084.26,742071d8-620d-402b-9486-7e8e381b4a88
PAY01113,ORD01113,18-11-2024,UPI,Success,44254.24,b97c3f78-824c-44d1-8a24-8f2e2b30a095
PAY01114,ORD01114,26-11-2024,Credit Card,Failed,0,ea64416e-196b-423f-ae0f-a1c6e57f6e6c
PAY01115,ORD01115,02-08-2024,Credit Card,Failed,22361.23,0e82a37e-9929-4197-8e04-30f8e7a774ae
PAY01116,ORD01116,05-08-2024,UPI,Failed,0,ced0dc3d-836c-44e8-b5b6-6eefcdbb3e05
PAY01117,ORD01117,20-11-2024,COD,Failed,23356.59,44dc3d44-14a6-4080-8231-88fd5294e51c
PAY01118,ORD01118,05-03-2025,UPI,Success,20640.08,6351525a-1730-4b47-a951-74c14775d709
PAY01119,ORD01119,02-09-2024,Credit Card,Failed,22804.49,1ea7e8ca-3a7b-4cbb-b6a9-bf2c36e21dac
PAY01120,ORD01120,05-08-2024,Net Banking,Failed,41708.7,d532a80a-6a39-4f38-a6e4-f7844b69c258
PAY01121,ORD01121,25-05-2025,UPI,Success,63081.73,4d20f9f7-97ca-407d-a9d6-6ade449a2beb
PAY01122,ORD01122,02-04-2025,UPI,Pending,29165.07,69d85963-6dea-4387-bdfb-4f39c910bf08
PAY01123,ORD01123,08-01-2025,Credit Card,Pending,42665.75,5ab78716-f857-4b6e-97f0-d5aa59c8c4d5
PAY01124,ORD01124,24-04-2025,UPI,Failed,33668.72,cc78c2d1-4c71-41c1-aac3-844e7007a18a
PAY01125,ORD01125,15-12-2024,COD,Failed,14496.11,da31201b-f636-416c-875f-7760db0a42b5
PAY01126,ORD01126,15-04-2025,Credit Card,Pending,55500.34,50a1b64d-9d33-43c0-b2be-ba344451ee76
PAY01127,ORD01127,08-12-2024,COD,Failed,46192.94,380e86d3-8d23-4e2b-9e5e-c130b3edde15
PAY01128,ORD01128,17-03-2025,UPI,Pending,0,24d362bc-0323-4b1f-bfa5-835e0e23c24c
PAY01129,ORD01129,24-06-2024,Net Banking,Failed,3323.38,fc6dc39b-a4e3-460b-8498-81ac94f44303
PAY01130,ORD01130,28-11-2024,Credit Card,Success,60956.1,439c7845-cba8-44bd-8db2-4a9646d6bd78
PAY01131,ORD01131,24-06-2024,Credit Card,Failed,16710.59,c2125137-8f03-4113-b132-55adf28d371f
PAY01132,ORD01132,14-04-2025,Net Banking,Success,1661.69,0d8de3ff-135b-4341-a7ab-86769c71cda8
PAY01133,ORD01133,05-08-2024,UPI,Success,0,e88e6ea1-990a-4731-80b3-bbd3b8259b1b
PAY01134,ORD01134,05-02-2025,Credit Card,Success,72349.99,45e47522-dcbb-488b-b91d-8aafd553d2cf
PAY01135,ORD01135,04-05-2025,Net Banking,Pending,0,b2886657-967d-4231-a2fa-25277220ae16
PAY01136,ORD01136,19-09-2024,COD,Pending,2367.58,84b179f8-4cd7-47ba-ad34-166b45f62046
PAY01137,ORD01137,11-09-2024,COD,Success,0,a6a35eed-59c3-4187-b591-ebc972fae22b
PAY01138,ORD01138,20-04-2025,Net Banking,Pending,8251.89,640ae92c-f1d4-420c-82f9-f565b605d681
PAY01139,ORD01139,20-05-2025,Credit Card,Success,0,7a446f89-b7dd-463b-8632-d9dcaf4058dc
PAY01140,ORD01140,07-10-2024,Net Banking,Failed,24215.04,6af08e4e-9831-46ed-b40f-08db0c420408
PAY01141,ORD01141,16-08-2024,Net Banking,Success,19661.56,d7d2ab8d-12ee-4942-bcfd-319ebfe07b2d
PAY01142,ORD01142,23-09-2024,Net Banking,Pending,0,6c469c62-9508-4ff7-ad4f-ed78216671af
PAY01143,ORD01143,16-09-2024,Credit Card,Failed,17582.96,8a73fb00-e65d-473c-8041-b942144b1954
PAY01144,ORD01144,02-09-2024,Net Banking,Failed,0,2c8ad4a8-4c15-4959-adc2-5fdcd47003e9
PAY01145,ORD01145,12-11-2024,COD,Pending,0,0ed6eea8-a5b4-43ee-8d69-3f723910d6c6
PAY01146,ORD01146,27-09-2024,UPI,Pending,0,de0df493-6ac1-414e-b9e2-93a25de2f5e7
PAY01147,ORD01147,24-01-2025,COD,Pending,7158.19,921844e8-ad77-4260-91b7-e0ec49c48840
PAY01148,ORD01148,01-03-2025,UPI,Pending,20238.09,c071399d-68ee-46c6-95f0-e086dc21b1e7
PAY01149,ORD01149,01-12-2024,UPI,Pending,31878.45,2a6321f9-4944-4896-8b53-93cc85083fd4
PAY01150,ORD01150,12-05-2025,COD,Success,0,0d426256-d6a5-4ed8-99c5-1eebf75d99e0
PAY01151,ORD01151,25-05-2025,COD,Pending,49895.77,00492d85-2143-4a03-855e-a75e3defe2b0
PAY01152,ORD01152,30-01-2025,UPI,Success,5338.23,35e2b6bf-fe6d-45be-abaf-613f53dac995
PAY01153,ORD01153,22-02-2025,UPI,Pending,33613.58,7f1e53e3-2c0a-49e3-bc10-2037e4290ef9
PAY01154,ORD01154,03-03-2025,Credit Card,Failed,11745.14,cca35eb3-0fd5-4f03-b14c-4da41b67dd41
PAY01155,ORD01155,18-08-2024,Net Banking,Pending,0,79b99d81-9f3c-4a0e-84d2-e30c71acffcf
PAY01156,ORD01156,28-02-2025,UPI,Success,0,5931572f-aaf2-4053-8dba-25f7cab60611
PAY01157,ORD01157,10-12-2024,Credit Card,Failed,42620.04,fd55c22f-9c7a-48b3-8e02-996b11bad647
PAY01158,ORD01158,29-01-2025,Net Banking,Failed,778.36,1a160afb-1028-48dc-aa5f-dc0a2df36646
PAY01159,ORD01159,07-11-2024,Net Banking,Success,39699.98,9347cefc-8473-45e0-b281-5a3e79320c80
PAY01160,ORD01160,13-04-2025,UPI,Failed,23510.28,bddda57f-b43f-4427-91a1-43d748b88e5c
PAY01161,ORD01161,17-03-2025,COD,Failed,37207.88,65c6df8f-e385-44a7-95ec-82bad32b591e
PAY01162,ORD01162,19-07-2024,Net Banking,Failed,17998.7,ad020b54-fcc7-4364-9271-4acbdbae393d
PAY01163,ORD01163,30-07-2024,COD,Failed,10085.04,70cf8c45-d928-42f7-bc60-9e115cc494f1
PAY01164,ORD01164,03-01-2025,Credit Card,Failed,0,8ad021e6-ac3d-46ea-b390-5f82972f4969
PAY01165,ORD01165,06-11-2024,UPI,Failed,43202.91,224b8559-6038-4dfe-babc-0f1d99b05e89
PAY01166,ORD01166,28-04-2025,Credit Card,Success,15572.29,9aa78be7-b06b-4529-856b-9e14f841e881
PAY01167,ORD01167,29-03-2025,UPI,Failed,45271.2,e1437e1a-552f-447e-94da-52e1914de800
PAY01168,ORD01168,17-11-2024,Net Banking,Pending,28289.69,b48f5e21-06ad-4962-aaa9-148ec37b858a
PAY01169,ORD01169,17-03-2025,COD,Failed,0,066a61a6-3c53-4604-aaa7-de12003901cd
PAY01170,ORD01170,12-08-2024,Credit Card,Failed,49502.68,28e5ff86-5f31-4848-9bb2-6961c81a366b
PAY01171,ORD01171,30-08-2024,COD,Success,21149.67,3fdee9c1-2377-4cf8-823d-0ab1648627d4
PAY01172,ORD01172,25-01-2025,Credit Card,Success,6909.14,40c95787-ce88-46ab-8fa2-1ad82438a6b0
PAY01173,ORD01173,22-09-2024,UPI,Pending,52087.78,960c33bb-77ee-491d-9081-639cc864b550
PAY01174,ORD01174,29-05-2025,UPI,Failed,0,4abd2d3e-433b-4525-969b-f797041c8b97
PAY01175,ORD01175,18-09-2024,Credit Card,Success,45302.17,2ae7eab0-ff55-4253-9eb8-5a49a71b48b8
PAY01176,ORD01176,22-07-2024,Net Banking,Failed,51980.85,acde6c56-d563-4dfb-9538-389236f8ad9c
PAY01177,ORD01177,28-12-2024,UPI,Failed,48814.51,dd0ad36d-6e14-47dc-8274-61817b1dbf91
PAY01178,ORD01178,20-11-2024,COD,Failed,0,cf5181fc-b6bd-4ebe-8f3d-a6fbc18ce15e
PAY01179,ORD01179,17-11-2024,COD,Failed,13446.81,5b2c8356-fca9-4dcf-8a67-31a3fe1a5465
PAY01180,ORD01180,11-02-2025,Net Banking,Pending,30837.29,c84e2f78-cee1-438e-af07-3fa5a9c7092d
PAY01181,ORD01181,29-04-2025,Net Banking,Pending,0,6c74129e-2c2d-4b53-89e0-7109dabbb48d
PAY01182,ORD01182,16-02-2025,Net Banking,Failed,76857.51,b1d6d297-b47d-45ba-9c12-ced4d8228cf2
PAY01183,ORD01183,01-06-2025,Credit Card,Pending,0,90c67f6e-313c-48cf-bf5b-c8320e0756c4
PAY01184,ORD01184,30-06-2024,COD,Failed,23757.89,75b39dd8-b1cd-4d9e-805d-345e1e2f3680
PAY01185,ORD01185,02-09-2024,Credit Card,Success,28801.24,704d1fe1-1f32-4943-9ddc-4fe043b6c1ea
PAY01186,ORD01186,31-12-2024,Credit Card,Pending,3833.06,b54d2bae-d6a8-4744-8104-d72c4882174f
PAY01187,ORD01187,04-05-2025,Credit Card,Failed,26988.34,748f59d9-39db-4b49-b4ee-fd6d201fd23d
PAY01188,ORD01188,13-02-2025,UPI,Failed,1989.33,b69f5340-3f20-4851-8236-f3ab5ff9f6be
PAY01189,ORD01189,10-07-2024,UPI,Success,3469.52,10e28fee-9156-4fa6-b8d4-6fca20fb59c9
PAY01190,ORD01190,29-12-2024,Net Banking,Failed,27675.8,be511710-14cb-4007-a6e9-d3fce8f6aa75
PAY01191,ORD01191,17-12-2024,Net Banking,Success,13323.3,db9ff587-2edf-4af9-90e7-4a6bbce6b8a3
PAY01192,ORD01192,24-04-2025,UPI,Success,22736.17,1cd3ce9a-ddbb-45d1-a0c3-aae1bdf15f13
PAY01193,ORD01193,25-01-2025,UPI,Success,13691.74,53fb238e-0660-43cb-bb2a-3632d4cc11d2
PAY01194,ORD01194,22-01-2025,Credit Card,Failed,4402.18,962a99d0-5f4b-4828-bca8-356d908336e7
PAY01195,ORD01195,03-07-2024,Credit Card,Pending,16014.69,5110ce8e-201d-49d2-a135-1c5e80d10fb6
PAY01196,ORD01196,02-07-2024,Credit Card,Success,0,e4f435d6-79cc-4dff-8d31-026b3538b90d
PAY01197,ORD01197,09-05-2025,UPI,Pending,58497.83,c0fb81d9-b923-41af-aee6-7db07b7b7ea7
PAY01198,ORD01198,22-03-2025,COD,Success,13953.83,93599107-3f89-40b6-bb69-bc90ec0c6c1e
PAY01199,ORD01199,29-12-2024,Credit Card,Pending,32137.44,46bbc6a6-f9c5-491f-a55e-93b5f5fe2167
PAY01200,ORD01200,26-01-2025,COD,Failed,49222.19,11c2444c-7927-42e1-bfd8-a168420608a9
PAY01201,ORD01201,10-02-2025,Credit Card,Failed,0,bfe24da8-f087-4bc6-9f55-6986e1d1819d
PAY01202,ORD01202,12-02-2025,Net Banking,Pending,0,6e1db1fc-8118-497c-abb7-060a046107da
PAY01203,ORD01203,20-06-2025,Credit Card,Pending,24522.31,a53d2ebb-e200-4b47-9619-b8973c5d540f
PAY01204,ORD01204,24-06-2024,Net Banking,Pending,20151.29,04932008-6eb1-48d8-8657-7363d3c5a9c8
PAY01205,ORD01205,31-12-2024,Net Banking,Pending,39316.01,df5ebdbf-8f5e-4089-8292-224149f73be6
PAY01206,ORD01206,27-12-2024,Net Banking,Pending,62097.62,d83a64a1-5f54-451e-b893-1eb233dbab0f
PAY01207,ORD01207,29-06-2024,Net Banking,Success,27499.9,713f9577-f2b7-4b02-9838-4481b123180e
PAY01208,ORD01208,13-01-2025,Credit Card,Pending,0,eb514a7a-8125-4a4c-9b1d-a0358f27e05f
PAY01209,ORD01209,08-06-2025,Net Banking,Success,38071.3,a3b9ae5e-efad-4379-839f-64f18f048bbf
PAY01210,ORD01210,24-01-2025,Net Banking,Success,0,2641f9d6-9102-43cf-b816-4f9e028c2a77
PAY01211,ORD01211,03-11-2024,Net Banking,Success,0,df62d6c8-5e1b-4388-98c7-f1d975110dad
PAY01212,ORD01212,19-01-2025,COD,Success,21474.57,aa9ea7e0-ba4e-4e21-9ee9-b98fd9e6d1f7
PAY01213,ORD01213,03-11-2024,Net Banking,Failed,43420.77,f6412ed6-850c-4441-b233-78ec03258d17
PAY01214,ORD01214,24-06-2025,Net Banking,Pending,4018.28,db57573e-6eab-454d-8f89-cb749810f557
PAY01215,ORD01215,07-11-2024,UPI,Failed,6991.32,8233f6c8-c4bf-4443-a967-dc2e9ff05963
PAY01216,ORD01216,15-10-2024,UPI,Success,80381.16,c41ce236-0e14-4187-aa04-62674178b301
PAY01217,ORD01217,09-08-2024,Net Banking,Success,18386.43,43ab5922-bc6c-44d2-992c-f11076cf2258
PAY01218,ORD01218,01-12-2024,UPI,Failed,0,92c07d5f-a6f6-4baa-937d-6f67936acdfe
PAY01219,ORD01219,06-04-2025,Net Banking,Pending,37169.92,18edbf73-d086-40ae-b0ef-1523340b8757
PAY01220,ORD01220,12-05-2025,UPI,Failed,43636.2,9ec3045f-ccb6-4920-8260-33c21196b9cb
PAY01221,ORD01221,15-07-2024,COD,Failed,20609.36,20568826-6dad-436c-809d-4f6120a71c9f
PAY01222,ORD01222,07-04-2025,Net Banking,Failed,12440,7e2a2e98-c0f7-47cd-b298-4e6d5cca31f4
PAY01223,ORD01223,25-08-2024,COD,Success,4985.07,4566e48c-f955-403c-82d3-45ce65cd2434
PAY01224,ORD01224,07-01-2025,Net Banking,Pending,21529.2,22c17726-c6c1-4430-877d-2e2296478d81
PAY01225,ORD01225,01-10-2024,Credit Card,Failed,41355.97,dd190dfa-dcd0-4302-b555-5997dec1c5e2
PAY01226,ORD01226,06-01-2025,Credit Card,Failed,0,7077c30f-97f7-4e89-a1ba-fa4ccc0d2b52
PAY01227,ORD01227,20-02-2025,COD,Pending,21674.32,015a7656-39aa-4f3a-8ab0-c2ebd37e7202
PAY01228,ORD01228,12-01-2025,Net Banking,Success,19223.81,b5b6db15-e378-4d8b-b8e0-537ec19cbe75
PAY01229,ORD01229,21-09-2024,COD,Success,31725.93,ec740e26-0e02-4a82-bd23-33d27e6dfd32
PAY01230,ORD01230,16-06-2025,Net Banking,Pending,19013.43,52d0a805-67da-4d31-8973-11859cf30366
PAY01231,ORD01231,19-05-2025,Net Banking,Pending,0,eeae7c0b-06a7-42fd-962f-c339162635b9
PAY01232,ORD01232,09-08-2024,COD,Success,11631.58,e1fb7882-9f80-4ea5-a767-20b41df09ac9
PAY01233,ORD01233,03-01-2025,Net Banking,Failed,35792.32,b8dab59b-c61d-4e94-b387-eb4658571c88
PAY01234,ORD01234,29-01-2025,Credit Card,Success,0,d76559d2-b48f-4a36-9824-d03411623075
PAY01235,ORD01235,02-01-2025,Net Banking,Success,6004.45,4951aefa-5e63-4e79-9499-9ebfe0917801
PAY01236,ORD01236,01-10-2024,COD,Pending,0,7d317d36-3584-4975-a80c-643f3f618c09
PAY01237,ORD01237,11-02-2025,UPI,Success,41492.17,675b3be0-4990-4753-aab2-f4d2f762f91f
PAY01238,ORD01238,15-07-2024,Credit Card,Success,1566.13,a69cdb2d-7f45-43a0-a935-70d05ae22a5e
PAY01239,ORD01239,23-05-2025,Credit Card,Failed,8804.36,4fc583cd-69c9-49b0-a7be-51d6b9fd4e59
PAY01240,ORD01240,01-04-2025,UPI,Success,22601.07,ca2eb74d-0b6e-42a2-914e-cbf0981c6de8
PAY01241,ORD01241,16-01-2025,Credit Card,Success,10369.44,5d2bc455-d4f4-4b5d-9d70-a84f95e9f0cf
PAY01242,ORD01242,27-02-2025,Credit Card,Failed,58176.85,e286e941-04d6-4b77-bc4f-b2736c4f35c9
PAY01243,ORD01243,05-10-2024,UPI,Pending,40541.17,edb8551d-e860-4009-a661-7fffcc3408a6
PAY01244,ORD01244,16-12-2024,COD,Pending,10809.7,54742698-26b8-407e-8fd4-c070d8849a6e
PAY01245,ORD01245,26-10-2024,Credit Card,Pending,83050.09,3b2ceb68-8c68-461a-9a2c-a487ecdffe89
PAY01246,ORD01246,03-03-2025,UPI,Failed,16504.02,982a726d-36a0-43ee-a887-928a6c534c81
PAY01247,ORD01247,08-01-2025,Credit Card,Failed,0,c7aa7e84-fa7d-43c4-abf8-36f7897af805
PAY01248,ORD01248,04-02-2025,COD,Success,21129.38,4f679a7d-d31f-477b-9753-0ef5b3f873bb
PAY01249,ORD01249,25-03-2025,UPI,Failed,0,1e5d6672-70fc-468b-8839-fde67c1846bc
PAY01250,ORD01250,25-12-2024,COD,Success,33354.35,44cea081-2569-44e2-9826-c8f82f8de84c
PAY01251,ORD01251,01-02-2025,Net Banking,Pending,85954.9,ca4f328b-e631-424e-84e5-e03a2a75f665
PAY01252,ORD01252,01-09-2024,UPI,Failed,30854.96,7f2088f9-696c-4570-8414-d84a03474534
PAY01253,ORD01253,22-10-2024,Credit Card,Success,43143.68,2f5b50a1-6e6d-4982-80e2-cb80c87e7e10
PAY01254,ORD01254,30-03-2025,COD,Pending,17787.09,e08354ff-90c0-4dda-8bdd-42f93b2ada19
PAY01255,ORD01255,26-12-2024,Net Banking,Failed,48392.87,6aad91a5-d769-431a-b8fb-b1e77a5fc651
PAY01256,ORD01256,16-11-2024,Net Banking,Pending,8735.22,7cb1ffb1-62d9-449d-b54e-c159ae43d347
PAY01257,ORD01257,11-04-2025,Credit Card,Failed,18737.03,34d4d1e3-183b-4109-85ec-581b531b5d3e
PAY01258,ORD01258,04-12-2024,Credit Card,Failed,0,1461c9fc-52de-4d7a-ad9f-76c30423d163
PAY01259,ORD01259,07-05-2025,UPI,Success,3963.56,63e3b44f-39fb-4e81-8829-6cba9c9424f9
PAY01260,ORD01260,10-03-2025,UPI,Failed,24577.51,acc87ec4-cea4-47ae-8de2-03c76d4bd74f
PAY01261,ORD01261,17-03-2025,COD,Pending,28145.09,543bff94-5660-4466-9486-dcc52b3ca9d7
PAY01262,ORD01262,08-10-2024,COD,Success,0,8d469a5e-bd16-4bf8-afb3-374c84be75d3
PAY01263,ORD01263,02-12-2024,Net Banking,Failed,0,f680c1e8-079a-40d3-9ca0-6e110edf8da1
PAY01264,ORD01264,26-03-2025,COD,Failed,6711.85,5764242f-68c6-49b1-9e6c-e3f22e466947
PAY01265,ORD01265,05-01-2025,UPI,Pending,42509.4,ade63813-94c5-4ae8-99be-f7e20fa4e8f2
PAY01266,ORD01266,07-12-2024,COD,Failed,39066.13,fba8aa63-4a94-48e8-ab31-c1f9b1085768
PAY01267,ORD01267,06-09-2024,COD,Success,17849.04,5062527f-f382-44bb-ae95-8782ae55ab22
PAY01268,ORD01268,21-05-2025,COD,Pending,21779.52,4e409572-2254-4bed-b80f-7e5963e8764c
PAY01269,ORD01269,21-03-2025,UPI,Failed,0,145e4f90-4171-4c48-9e9f-30fdb5277126
PAY01270,ORD01270,22-08-2024,Credit Card,Success,5501.26,930020f0-f104-4f3c-9320-a2b80d87ab63
PAY01271,ORD01271,31-01-2025,COD,Success,27454.32,d5ffb595-f554-4c18-872a-8983dc006f23
PAY01272,ORD01272,03-06-2025,Net Banking,Failed,0,c62ea648-9d41-4690-9875-c5a86ccb594d
PAY01273,ORD01273,23-04-2025,COD,Failed,8920.09,8e70ca1d-cab3-4e2d-a6df-41218c22bb96
PAY01274,ORD01274,05-12-2024,Net Banking,Success,17319.2,e60908e5-dcf7-4f7b-9701-44c57abb4bff
PAY01275,ORD01275,20-09-2024,UPI,Pending,14223.32,85f763e9-6f71-4d42-a35a-c29388ef6c09
PAY01276,ORD01276,02-08-2024,UPI,Success,0,d9ef52ba-6700-4ae2-af78-dd43f0258a06
PAY01277,ORD01277,09-02-2025,UPI,Pending,0,929bf2ff-ce93-4d9d-9625-79cadcecc1bd
PAY01278,ORD01278,01-12-2024,Net Banking,Failed,18542.06,58e88526-f4bf-49d6-91f7-d54410a9da8f
PAY01279,ORD01279,05-05-2025,Credit Card,Pending,6765.72,d893402f-61bd-4d60-9e38-5603a98ac84b
PAY01280,ORD01280,29-05-2025,UPI,Pending,52293.5,51986ec4-689c-439c-b8ef-59358bf25030
PAY01281,ORD01281,06-10-2024,Credit Card,Pending,6847.08,19935307-dfbc-46f2-91ef-8a8201b06443
PAY01282,ORD01282,19-04-2025,Net Banking,Success,6004.45,c3b2e84a-8de7-44fe-b547-1f6858c6357e
PAY01283,ORD01283,25-05-2025,UPI,Pending,40356.07,827922e8-f0ee-4341-a68c-3ca689d37f8c
PAY01284,ORD01284,12-12-2024,UPI,Pending,20766.03,792c7b8f-550e-43ce-b36b-70e8f3b2d279
PAY01285,ORD01285,20-01-2025,COD,Pending,22531.98,5c8db2ac-ad1d-4636-b868-4d5f9363cc12
PAY01286,ORD01286,13-08-2024,Net Banking,Failed,0,968ae926-45d8-489c-8104-7ae1791c52a0
PAY01287,ORD01287,02-01-2025,Credit Card,Pending,31956.42,3b8633c2-1b2d-4663-a087-e14f0ecfb193
PAY01288,ORD01288,16-03-2025,Net Banking,Failed,8574.51,ac86289d-9ef2-401b-9d58-07409f656ba5
PAY01289,ORD01289,20-07-2024,Net Banking,Pending,13837.25,f3bd5436-6ec3-44c4-8b6e-02ae81664442
PAY01290,ORD01290,22-01-2025,Net Banking,Pending,12772.58,8bb0bf47-5864-4b59-bf44-5b19c986dafb
PAY01291,ORD01291,24-01-2025,COD,Pending,0,38be3a57-3b89-4f9a-87f0-2cbe47ffad4e
PAY01292,ORD01292,10-10-2024,Net Banking,Failed,52339.84,5d83eebb-c22e-454f-845e-c63854d72cf6
PAY01293,ORD01293,10-11-2024,Credit Card,Pending,42711.56,a8cd863d-a27e-454e-9527-422f79d59a5f
PAY01294,ORD01294,07-02-2025,Net Banking,Failed,5402.34,98ccb71a-0eaf-400a-9cdb-1434ea05af9b
PAY01295,ORD01295,21-09-2024,Net Banking,Pending,0,72cfee50-893d-4900-bf2f-7a156705f63d
PAY01296,ORD01296,21-07-2024,Net Banking,Pending,0,e54698dd-74e9-4bff-afe9-6008559a46fa
PAY01297,ORD01297,24-10-2024,Credit Card,Pending,17235.78,492a53cd-c5ee-4288-ad9f-d1a289126af7
PAY01298,ORD01298,15-04-2025,UPI,Pending,29589.06,bba19f91-56fc-49d9-b1e8-27494f37670b
PAY01299,ORD01299,01-07-2024,UPI,Success,23936.39,1abeee77-ada7-460e-beba-ba79c1012509
PAY01300,ORD01300,11-10-2024,Credit Card,Success,7612.19,c346d05f-9f37-46fb-b3d2-d38207214cf9
PAY01301,ORD01301,21-06-2025,COD,Pending,40230.18,27646da1-c22f-4589-9497-b43d93627149
PAY01302,ORD01302,27-02-2025,COD,Pending,40026.44,e418da82-a51e-496c-afe0-03ce109c790f
PAY01303,ORD01303,27-06-2024,UPI,Success,29118.1,f82b3ee6-c077-4dcd-b70b-8f1303cc6258
PAY01304,ORD01304,01-10-2024,Net Banking,Pending,28087.14,a20b5d0c-86b0-4a42-9b95-b880dc440565
PAY01305,ORD01305,12-12-2024,Credit Card,Pending,18088.65,dcc39151-935b-45cb-b1de-636895c16794
PAY01306,ORD01306,31-12-2024,COD,Success,0,02a04522-8eb2-4603-af80-88ac953abf22
PAY01307,ORD01307,12-02-2025,COD,Success,50052.68,52ed2b7b-2d85-49d8-b12c-3c1a4031adb9
PAY01308,ORD01308,14-12-2024,Net Banking,Pending,0,c137b291-f375-40e6-bda3-e5b1d7951c0c
PAY01309,ORD01309,30-09-2024,Net Banking,Failed,7456.48,0ed4133f-aea3-46c2-a7c1-7febd5429f46
